1;0.Bacs généraux ES;1.V1GE;2.V2GP;3.C3COM;4.C4CDE
1;0.Equivalences;1.D1DRO;1.D1AES;2.D2AES;3.D3AEI;4.D4REI;4.D4REI
1;0.Bacs généraux S;1.B1EM;2.B2EM;2.B2EM;2.B2EM;2.B2SM;3.B3SM
1;0.Bacs généraux ES;3.D3DRO;4.D4DPA
1;0.Bacs technos STMG;4.C4CEM;5.C5ICM;5.C5ICM
1;0.Bacs généraux ES;1.P1TC;2.P2TC;3.D3AEE;4.E4MAR;5.E5MAK
1;0.Bacs généraux L;2.D2DRO;3.D3DRO;3.D3DRO;X.DXEN
1;0.Bacs généraux S;5.B5MQS3
1;0.Bacs généraux ES;1.B1STA;2.B2STA;2.B2STA;3.B3SEP
1;0.Bacs généraux S;1.L1HIS;2.L2HIS;3.L3HIS;3.L3HIS;3.D3DRO;3.D3DRO;3.D3DRO;5.D5ETS
1;0.Bacs technos STMG;2.L2PSY;3.L3PSY;4.L4PSY;4.L4PSY;5.L5PCP
1;0.Bacs généraux S;2.G2INF;2.G2INF;2.G2INF;3.G3SI;4.G4SI;5.G5SI
1;0.Bacs technos ST2S;1.B1EM;2.L2PSY;3.L3PSY
1;0.Equivalences;1.A1GEA;1.A1GEB;2.A2GRB
1;0.Bacs professionnels tertiaires;X.LXAB2
1;0.Equivalences;6.B9MU;X.BUCV
1;0.Bacs généraux ES;4.L4HCC;X.LXCH;X.LXCH;4.L4HEP
1;0.Bacs généraux L;1.D1AES4;2.D2AES4;3.D3APS4;4.B4MES3;5.B5MES3
1;0.Bacs technos STI2D;1.P1SG;2.P2SG2
1;0.Bacs technos STMG;1.P1TC;1.D1DRO
1;0.Equivalences;X.BUNA3;X.BUNA3;X.BUNA3;X.BUNA3;X.BUNA3
1;0.Bacs technos STI2D;X.BUSA;X.BUSS2;X.BUSN
1;0.Bacs généraux ES;1.V1GE;2.V2GF;3.E3ENTA
1;0.Bacs technos ST2S;1.L1GEO;2.L2HGE;3.L3HGE
1;0.Bacs généraux S;4.L4ETH;4.L4ETH;5.L5ETF
1;0.Bacs généraux S;1.S1GE;2.S2GP;3.D3AEE
1;0.Bacs technos autre;1.B1SVG
1;0.Bacs généraux L;1.D1DRO;1.D1DRO;2.D2DRO;3.D3DRO;4.D4RSE;5.D5RSE
1;0.Bacs généraux ES;1.P1TC;2.P2TCL;2.P2TCP;2.L2LAE
1;0.Bacs généraux S;3.B3STE;4.B4APS;4.B4APS;X.BUMES
1;0.Bacs technos STI2D;5.C5PLE
1;0.Equivalences;4.C4CEM;4.E4MAR;4.E4MAR;5.E5MAR;4.C4IC
1;0.Equivalences;3.D3AEE;3.D3AEE;3.D3AEE;4.D4REI;4.D4REI
1;0.Equivalences;1.B1SVI;1.B1SVI;2.B2SVI;2.B2SVP;2.B2SVP
1;0.Equivalences;6.B9IS1;6.B9SCG;6.B93SCG;6.B94SCG;6.B95SCG
1;0.Bacs généraux ES;1.E1EGE;1.V1GE
1;0.Bacs généraux S;1.V1IDB;2.V2IN;2.V2IDB
1;0.Bacs généraux S;2.G2MAT;3.G3SC;4.G4SC;5.G5SC
1;0.Bacs technos STMG;4.L4PSY;5.L5TCP
1;0.Bacs généraux ES;3.D3DRO;3.D3DRO;3.D3DRO
1;0.Bacs généraux S;2.B2SVI;3.B3SVI;4.B4MQS
1;0.Bacs généraux S;4.D4PAP;5.D5CEP
1;0.Bacs généraux ES;4.C4CEM;4.C4CEM;5.L5MTI
1;0.Bacs généraux S;1.V1IN;2.V2IDA;2.V2IDB;3.G3INF;4.G4INFO
1;0.Bacs technos STMG;1.B1SSS;1.B1SSS;2.B2SSS
